Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
3411;0,2266;A AC;19.01.22 9:31:45,5;0:00:01,0;19.01.22 9:31:46,2;0,2559;A AC;0,2134;A AC;19.01.22 9:31:45,7;0,1419;A AC;Unstable;19.01.22 9:31:46,5
3412;0,2328;A AC;19.01.22 9:31:46,5;0:00:01,4;19.01.22 9:31:47,3;0,2539;A AC;0,235357142857143;A AC;19.01.22 9:31:47,8;0,2235;A AC;Stable;19.01.22 9:31:47,9
3413;0,213;A AC;19.01.22 9:31:47,9;0:00:01,8;19.01.22 9:31:48,4;0,3844;A AC;0,26555;A AC;19.01.22 9:31:49,0;0,1435;A AC;Unstable;19.01.22 9:31:49,7
3414;0,2322;A AC;19.01.22 9:31:49,7;0:00:00,8;19.01.22 9:31:49,9;0,2407;A AC;0,2311625;A AC;19.01.22 9:31:50,4;0,2208;A AC;Interval;19.01.22 9:31:50,5
3415;0,2457;A AC;19.01.22 9:31:50,5;0:00:04,8;19.01.22 9:31:51,8;0,3886;A AC;0,26201875;A AC;19.01.22 9:31:52,3;0,1404;A AC;Unstable;19.01.22 9:31:55,4
3416;0,2792;A AC;19.01.22 9:31:55,4;0:00:00,1;19.01.22 9:31:55,4;0,2792;A AC;0,2792;A AC;19.01.22 9:31:55,4;0,2792;A AC;Interval;19.01.22 9:31:55,5
3417;0,1985;A AC;19.01.22 9:31:55,5;0:00:04,2;19.01.22 9:31:58,5;0,3849;A AC;0,242059523809524;A AC;19.01.22 9:31:55,7;0,1422;A AC;Unstable;19.01.22 9:31:59,7
3418;0,2317;A AC;19.01.22 9:31:59,7;0:00:00,8;19.01.22 9:31:59,8;0,247;A AC;0,23325;A AC;19.01.22 9:32:00,4;0,2258;A AC;Interval;19.01.22 9:32:00,5
3419;0,2508;A AC;19.01.22 9:32:00,5;0:00:02,5;19.01.22 9:32:01,6;0,3803;A AC;0,256296;A AC;19.01.22 9:32:02,2;0,1422;A AC;Unstable;19.01.22 9:32:03,0
3420;0,2341;A AC;19.01.22 9:32:03,0;0:00:01,4;19.01.22 9:32:03,8;0,2546;A AC;0,236571428571429;A AC;19.01.22 9:32:04,3;0,2253;A AC;Stable;19.01.22 9:32:04,4
3421;0,2195;A AC;19.01.22 9:32:04,4;0:00:01,0;19.01.22 9:32:05,0;0,3888;A AC;0,3123;A AC;19.01.22 9:32:04,5;0,2175;A AC;Unstable;19.01.22 9:32:05,4
3422;0,1727;A AC;19.01.22 9:32:05,4;0:00:00,1;19.01.22 9:32:05,4;0,1727;A AC;0,1727;A AC;19.01.22 9:32:05,4;0,1727;A AC;Interval;19.01.22 9:32:05,5
3423;0,1428;A AC;19.01.22 9:32:05,5;0:00:04,1;19.01.22 9:32:08,3;0,3848;A AC;0,245553658536585;A AC;19.01.22 9:32:08,9;0,1421;A AC;Unstable;19.01.22 9:32:09,6
3424;0,2328;A AC;19.01.22 9:32:09,6;0:00:00,8;19.01.22 9:32:10,0;0,2411;A AC;0,2333875;A AC;19.01.22 9:32:10,3;0,2234;A AC;Interval;19.01.22 9:32:10,4
3425;0,2476;A AC;19.01.22 9:32:10,4;0:00:02,5;19.01.22 9:32:11,7;0,3857;A AC;0,2583;A AC;19.01.22 9:32:12,3;0,143;A AC;Unstable;19.01.22 9:32:13,0
3426;0,2324;A AC;19.01.22 9:32:13,0;0:00:01,4;19.01.22 9:32:13,9;0,2545;A AC;0,237871428571429;A AC;19.01.22 9:32:13,7;0,2254;A AC;Stable;19.01.22 9:32:14,4
3427;0,2159;A AC;19.01.22 9:32:14,4;0:00:01,0;19.01.22 9:32:15,0;0,3869;A AC;0,30953;A AC;19.01.22 9:32:14,5;0,2102;A AC;Unstable;19.01.22 9:32:15,4
3428;0,1719;A AC;19.01.22 9:32:15,4;0:00:00,1;19.01.22 9:32:15,4;0,1719;A AC;0,1719;A AC;19.01.22 9:32:15,4;0,1719;A AC;Interval;19.01.22 9:32:15,5
3429;0,1433;A AC;19.01.22 9:32:15,5;0:00:04,0;19.01.22 9:32:18,2;0,3859;A AC;0,24625;A AC;19.01.22 9:32:15,5;0,1433;A AC;Unstable;19.01.22 9:32:19,5
3430;0,2318;A AC;19.01.22 9:32:19,5;0:00:01,0;19.01.22 9:32:20,4;0,2518;A AC;0,23684;A AC;19.01.22 9:32:20,2;0,2245;A AC;Interval;19.01.22 9:32:20,5
3431;0,2444;A AC;19.01.22 9:32:20,5;0:00:00,4;19.01.22 9:32:20,5;0,2444;A AC;0,2348;A AC;19.01.22 9:32:20,8;0,2277;A AC;Unstable;19.01.22 9:32:20,9
3432;0,2207;A AC;19.01.22 9:32:20,9;0:00:04,5;19.01.22 9:32:21,8;0,223;A AC;0,214217777777778;A AC;19.01.22 9:32:21,0;0,2098;A AC;Interval;19.01.22 9:32:25,4
3433;0,2135;A AC;19.01.22 9:32:25,4;0:00:05,0;19.01.22 9:32:29,7;0,2167;A AC;0,21367;A AC;19.01.22 9:32:30,1;0,2109;A AC;Interval;19.01.22 9:32:30,5
3434;0,2112;A AC;19.01.22 9:32:30,5;0:00:01,4;19.01.22 9:32:31,8;0,2252;A AC;0,213285714285714;A AC;19.01.22 9:32:30,5;0,2112;A AC;Stable;19.01.22 9:32:31,9
3435;0,1688;A AC;19.01.22 9:32:31,9;0:00:02,6;19.01.22 9:32:32,6;0,2539;A AC;0,2234;A AC;19.01.22 9:32:32,1;0,1367;A AC;Unstable;19.01.22 9:32:34,5
3436;0,2682;A AC;19.01.22 9:32:34,5;0:00:01,0;19.01.22 9:32:34,8;0,2784;A AC;0,27445;A AC;19.01.22 9:32:34,5;0,2682;A AC;Interval;19.01.22 9:32:35,5
3437;0,2721;A AC;19.01.22 9:32:35,5;0:00:03,2;19.01.22 9:32:37,3;0,2746;A AC;0,271653125;A AC;19.01.22 9:32:38,6;0,2636;A AC;Stable;19.01.22 9:32:38,7
3438;0,2322;A AC;19.01.22 9:32:38,7;0:00:01,4;19.01.22 9:32:39,9;0,2546;A AC;0,210228571428571;A AC;19.01.22 9:32:39,3;0,139;A AC;Unstable;19.01.22 9:32:40,1
3439;0,2313;A AC;19.01.22 9:32:40,1;0:00:00,4;19.01.22 9:32:40,1;0,2313;A AC;0,223275;A AC;19.01.22 9:32:40,4;0,2113;A AC;Interval;19.01.22 9:32:40,5
3440;0,2343;A AC;19.01.22 9:32:40,5;0:00:01,8;19.01.22 9:32:42,1;0,3335;A AC;0,258422222222222;A AC;19.01.22 9:32:41,6;0,215;A AC;Unstable;19.01.22 9:32:42,3
3441;0,3354;A AC;19.01.22 9:32:42,3;0:00:01,3;19.01.22 9:32:43,0;0,3479;A AC;0,333815384615385;A AC;19.01.22 9:32:43,5;0,322;A AC;Stable;19.01.22 9:32:43,6
3442;0,3054;A AC;19.01.22 9:32:43,6;0:00:01,0;19.01.22 9:32:43,6;0,3054;A AC;0,21596;A AC;19.01.22 9:32:44,2;0,138;A AC;Unstable;19.01.22 9:32:44,6
3443;0,2423;A AC;19.01.22 9:32:44,6;0:00:00,8;19.01.22 9:32:44,7;0,2524;A AC;0,242275;A AC;19.01.22 9:32:44,9;0,2317;A AC;Interval;19.01.22 9:32:45,5
3444;0,2292;A AC;19.01.22 9:32:45,5;0:00:04,9;19.01.22 9:32:47,2;0,38;A AC;0,257714285714286;A AC;19.01.22 9:32:48,0;0,1419;A AC;Unstable;19.01.22 9:32:50,4
3445;0,2855;A AC;19.01.22 9:32:50,4;0:00:00,1;19.01.22 9:32:50,4;0,2855;A AC;0,2855;A AC;19.01.22 9:32:50,4;0,2855;A AC;Interval;19.01.22 9:32:50,5
3446;0,358;A AC;19.01.22 9:32:50,5;0:00:02,0;19.01.22 9:32:50,8;0,3897;A AC;0,268685;A AC;19.01.22 9:32:51,7;0,1405;A AC;Unstable;19.01.22 9:32:52,5
3447;0,232;A AC;19.01.22 9:32:52,5;0:00:01,4;19.01.22 9:32:53,4;0,2528;A AC;0,236328571428571;A AC;19.01.22 9:32:53,2;0,2251;A AC;Stable;19.01.22 9:32:53,9
3448;0,2202;A AC;19.01.22 9:32:53,9;0:00:01,4;19.01.22 9:32:54,5;0,3893;A AC;0,283935714285714;A AC;19.01.22 9:32:55,2;0,1439;A AC;Unstable;19.01.22 9:32:55,3
3449;0,204;A AC;19.01.22 9:32:55,3;0:00:00,2;19.01.22 9:32:55,4;0,2213;A AC;0,21265;A AC;19.01.22 9:32:55,3;0,204;A AC;Interval;19.01.22 9:32:55,5
3450;0,2253;A AC;19.01.22 9:32:55,5;0:00:04,5;19.01.22 9:32:57,9;0,3901;A AC;0,249444444444444;A AC;19.01.22 9:32:58,4;0,1423;A AC;Unstable;19.01.22 9:33:00,0
3451;0,2502;A AC;19.01.22 9:33:00,0;0:00:00,4;19.01.22 9:33:00,0;0,2502;A AC;0,2421;A AC;19.01.22 9:33:00,3;0,2342;A AC;Interval;19.01.22 9:33:00,4
3452;0,2299;A AC;19.01.22 9:33:00,4;0:00:04,7;19.01.22 9:33:01,1;0,3905;A AC;0,261585106382979;A AC;19.01.22 9:33:01,7;0,1435;A AC;Unstable;19.01.22 9:33:05,2
3453;0,2151;A AC;19.01.22 9:33:05,2;0:00:00,3;19.01.22 9:33:05,4;0,2377;A AC;0,225766666666667;A AC;19.01.22 9:33:05,2;0,2151;A AC;Interval;19.01.22 9:33:05,5
3454;0,2559;A AC;19.01.22 9:33:05,5;0:00:00,5;19.01.22 9:33:05,5;0,2559;A AC;0,24744;A AC;19.01.22 9:33:05,8;0,2375;A AC;Unstable;19.01.22 9:33:06,0
3455;0,2348;A AC;19.01.22 9:33:06,0;0:00:01,4;19.01.22 9:33:06,6;0,2539;A AC;0,235021428571429;A AC;19.01.22 9:33:07,1;0,2223;A AC;Stable;19.01.22 9:33:07,4
3456;0,3214;A AC;19.01.22 9:33:07,4;0:00:02,8;19.01.22 9:33:07,8;0,3908;A AC;0,253917857142857;A AC;19.01.22 9:33:08,2;0,137;A AC;Unstable;19.01.22 9:33:10,2
3457;0,2328;A AC;19.01.22 9:33:10,2;0:00:00,3;19.01.22 9:33:10,2;0,2328;A AC;0,226633333333333;A AC;19.01.22 9:33:10,4;0,2205;A AC;Interval;19.01.22 9:33:10,5
3458;0,2157;A AC;19.01.22 9:33:10,5;0:00:04,9;19.01.22 9:33:11,0;0,3903;A AC;0,257583673469388;A AC;19.01.22 9:33:14,7;0,135;A AC;Unstable;19.01.22 9:33:15,4
3459;0,2368;A AC;19.01.22 9:33:15,4;0:00:00,1;19.01.22 9:33:15,4;0,2368;A AC;0,2368;A AC;19.01.22 9:33:15,4;0,2368;A AC;Interval;19.01.22 9:33:15,5
3460;0,2292;A AC;19.01.22 9:33:15,5;0:00:03,2;19.01.22 9:33:17,4;0,3889;A AC;0,25224375;A AC;19.01.22 9:33:17,9;0,1493;A AC;Unstable;19.01.22 9:33:18,7
3461;0,2319;A AC;19.01.22 9:33:18,7;0:00:01,4;19.01.22 9:33:19,6;0,2505;A AC;0,235428571428571;A AC;19.01.22 9:33:19,3;0,2255;A AC;Stable;19.01.22 9:33:20,2
3462;0,2146;A AC;19.01.22 9:33:20,2;0:00:00,2;19.01.22 9:33:20,2;0,2146;A AC;0,2103;A AC;19.01.22 9:33:20,3;0,206;A AC;Unstable;19.01.22 9:33:20,4
3463;0,2827;A AC;19.01.22 9:33:20,4;0:00:00,1;19.01.22 9:33:20,4;0,2827;A AC;0,2827;A AC;19.01.22 9:33:20,4;0,2827;A AC;Interval;19.01.22 9:33:20,5
3464;0,3561;A AC;19.01.22 9:33:20,5;0:00:04,5;19.01.22 9:33:24,1;0,3898;A AC;0,257573333333333;A AC;19.01.22 9:33:24,6;0,1395;A AC;Unstable;19.01.22 9:33:25,0
3465;0,2383;A AC;19.01.22 9:33:25,0;0:00:00,5;19.01.22 9:33:25,1;0,2517;A AC;0,24372;A AC;19.01.22 9:33:25,0;0,2383;A AC;Interval;19.01.22 9:33:25,5
3466;0,2495;A AC;19.01.22 9:33:25,5;0:00:04,9;19.01.22 9:33:27,3;0,388;A AC;0,250520408163265;A AC;19.01.22 9:33:27,8;0,144;A AC;Unstable;19.01.22 9:33:30,4
3467;0,3822;A AC;19.01.22 9:33:30,4;0:00:00,1;19.01.22 9:33:30,4;0,3822;A AC;0,3822;A AC;19.01.22 9:33:30,4;0,3822;A AC;Interval;19.01.22 9:33:30,5
3468;0,3881;A AC;19.01.22 9:33:30,5;0:00:01,3;19.01.22 9:33:30,5;0,3881;A AC;0,251361538461538;A AC;19.01.22 9:33:31,1;0,1474;A AC;Unstable;19.01.22 9:33:31,8
3469;0,2314;A AC;19.01.22 9:33:31,8;0:00:01,4;19.01.22 9:33:32,7;0,2531;A AC;0,236842857142857;A AC;19.01.22 9:33:32,5;0,2264;A AC;Stable;19.01.22 9:33:33,2
3470;0,2205;A AC;19.01.22 9:33:33,2;0:00:01,5;19.01.22 9:33:33,7;0,3867;A AC;0,26912;A AC;19.01.22 9:33:34,3;0,1425;A AC;Unstable;19.01.22 9:33:34,7
3471;0,2422;A AC;19.01.22 9:33:34,7;0:00:00,7;19.01.22 9:33:34,8;0,2543;A AC;0,2419;A AC;19.01.22 9:33:35,0;0,2328;A AC;Interval;19.01.22 9:33:35,4
3472;0,2417;A AC;19.01.22 9:33:35,4;0:00:02,9;19.01.22 9:33:36,9;0,3856;A AC;0,253872413793103;A AC;19.01.22 9:33:37,6;0,1371;A AC;Unstable;19.01.22 9:33:38,4
3473;0,2291;A AC;19.01.22 9:33:38,4;0:00:01,5;19.01.22 9:33:39,2;0,2525;A AC;0,234826666666667;A AC;19.01.22 9:33:39,8;0,221;A AC;Stable;19.01.22 9:33:39,9
3474;0,2121;A AC;19.01.22 9:33:39,9;0:00:00,3;19.01.22 9:33:40,1;0,3522;A AC;0,2875;A AC;19.01.22 9:33:39,9;0,2121;A AC;Unstable;19.01.22 9:33:40,2
3475;0,3722;A AC;19.01.22 9:33:40,2;0:00:00,3;19.01.22 9:33:40,4;0,387;A AC;0,381733333333333;A AC;19.01.22 9:33:40,2;0,3722;A AC;Interval;19.01.22 9:33:40,5
3476;0,3602;A AC;19.01.22 9:33:40,5;0:00:04,7;19.01.22 9:33:43,6;0,3843;A AC;0,248257446808511;A AC;19.01.22 9:33:44,2;0,1424;A AC;Unstable;19.01.22 9:33:45,2
3477;0,2257;A AC;19.01.22 9:33:45,2;0:00:00,3;19.01.22 9:33:45,3;0,2373;A AC;0,232;A AC;19.01.22 9:33:45,2;0,2257;A AC;Interval;19.01.22 9:33:45,5
3478;0,2291;A AC;19.01.22 9:33:45,5;0:00:04,9;19.01.22 9:33:50,3;0,3886;A AC;0,259904081632653;A AC;19.01.22 9:33:47,5;0,1421;A AC;Unstable;19.01.22 9:33:50,4
3479;0,3328;A AC;19.01.22 9:33:50,4;0:00:00,1;19.01.22 9:33:50,4;0,3328;A AC;0,3328;A AC;19.01.22 9:33:50,4;0,3328;A AC;Interval;19.01.22 9:33:50,5
3480;0,2727;A AC;19.01.22 9:33:50,5;0:00:04,3;19.01.22 9:33:53,5;0,3853;A AC;0,244358139534884;A AC;19.01.22 9:33:50,8;0,1453;A AC;Unstable;19.01.22 9:33:54,9
3481;0,2308;A AC;19.01.22 9:33:54,9;0:00:00,6;19.01.22 9:33:55,0;0,248;A AC;0,235833333333333;A AC;19.01.22 9:33:55,4;0,2291;A AC;Interval;19.01.22 9:33:55,5
3482;0,2283;A AC;19.01.22 9:33:55,5;0:00:04,4;19.01.22 9:33:56,9;0,3875;A AC;0,249306818181818;A AC;19.01.22 9:33:57,4;0,141;A AC;Unstable;19.01.22 9:33:59,9
3483;0,3779;A AC;19.01.22 9:33:59,9;0:00:00,6;19.01.22 9:34:00,0;0,3885;A AC;0,38485;A AC;19.01.22 9:33:59,9;0,3779;A AC;Interval;19.01.22 9:34:00,5
3484;0,3518;A AC;19.01.22 9:34:00,5;0:00:04,1;19.01.22 9:34:03,6;0,3866;A AC;0,246739024390244;A AC;19.01.22 9:34:04,2;0,1405;A AC;Unstable;19.01.22 9:34:04,6
3485;0,2384;A AC;19.01.22 9:34:04,6;0:00:00,9;19.01.22 9:34:04,7;0,2552;A AC;0,2424;A AC;19.01.22 9:34:05,4;0,2305;A AC;Interval;19.01.22 9:34:05,5
3486;0,2173;A AC;19.01.22 9:34:05,5;0:00:04,5;19.01.22 9:34:06,9;0,3861;A AC;0,250562222222222;A AC;19.01.22 9:34:07,4;0,1474;A AC;Unstable;19.01.22 9:34:10,0
3487;0,3767;A AC;19.01.22 9:34:10,0;0:00:00,4;19.01.22 9:34:10,2;0,3866;A AC;0,378825;A AC;19.01.22 9:34:10,3;0,3672;A AC;Interval;19.01.22 9:34:10,4
3488;0,2988;A AC;19.01.22 9:34:10,4;0:00:04,4;19.01.22 9:34:13,7;0,3896;A AC;0,244552272727273;A AC;19.01.22 9:34:10,7;0,1433;A AC;Unstable;19.01.22 9:34:14,9
3489;0,233;A AC;19.01.22 9:34:14,9;0:00:00,6;19.01.22 9:34:15,0;0,2447;A AC;0,2373;A AC;19.01.22 9:34:15,4;0,2294;A AC;Interval;19.01.22 9:34:15,5
3490;0,2277;A AC;19.01.22 9:34:15,5;0:00:04,9;19.01.22 9:34:20,3;0,3905;A AC;0,261361224489796;A AC;19.01.22 9:34:17,4;0,1432;A AC;Unstable;19.01.22 9:34:20,4
3491;0,3475;A AC;19.01.22 9:34:20,4;0:00:00,1;19.01.22 9:34:20,4;0,3475;A AC;0,3475;A AC;19.01.22 9:34:20,4;0,3475;A AC;Interval;19.01.22 9:34:20,5
3492;0,2802;A AC;19.01.22 9:34:20,5;0:00:04,2;19.01.22 9:34:23,5;0,3881;A AC;0,244011904761905;A AC;19.01.22 9:34:20,8;0,1432;A AC;Unstable;19.01.22 9:34:24,7
3493;0,2355;A AC;19.01.22 9:34:24,7;0:00:00,8;19.01.22 9:34:24,9;0,2499;A AC;0,2345;A AC;19.01.22 9:34:25,4;0,2242;A AC;Interval;19.01.22 9:34:25,5
3494;0,2433;A AC;19.01.22 9:34:25,5;0:00:00,6;19.01.22 9:34:25,6;0,2534;A AC;0,241333333333333;A AC;19.01.22 9:34:26,0;0,2304;A AC;Unstable;19.01.22 9:34:26,1
3495;0,2205;A AC;19.01.22 9:34:26,1;0:00:04,3;19.01.22 9:34:27,0;0,2271;A AC;0,215509302325581;A AC;19.01.22 9:34:26,2;0,2083;A AC;Interval;19.01.22 9:34:30,5
3496;0,2142;A AC;19.01.22 9:34:30,5;0:00:05,0;19.01.22 9:34:31,5;0,2163;A AC;0,213124;A AC;19.01.22 9:34:31,2;0,2113;A AC;Interval;19.01.22 9:34:35,5
3497;0,213;A AC;19.01.22 9:34:35,5;0:00:01,7;19.01.22 9:34:36,6;0,2154;A AC;0,212976470588235;A AC;19.01.22 9:34:37,0;0,2101;A AC;Stable;19.01.22 9:34:37,2
3498;0,1589;A AC;19.01.22 9:34:37,2;0:00:00,9;19.01.22 9:34:37,9;0,2538;A AC;0,204077777777778;A AC;19.01.22 9:34:37,3;0,1349;A AC;Unstable;19.01.22 9:34:38,1
3499;0,2322;A AC;19.01.22 9:34:38,1;0:00:01,4;19.01.22 9:34:38,9;0,2523;A AC;0,235735714285714;A AC;19.01.22 9:34:39,4;0,2259;A AC;Stable;19.01.22 9:34:39,5
3500;0,2213;A AC;19.01.22 9:34:39,5;0:00:00,3;19.01.22 9:34:39,7;0,2474;A AC;0,225533333333333;A AC;19.01.22 9:34:39,6;0,2079;A AC;Unstable;19.01.22 9:34:39,8
3501;0,2671;A AC;19.01.22 9:34:39,8;0:00:00,7;19.01.22 9:34:40,3;0,2772;A AC;0,273071428571429;A AC;19.01.22 9:34:39,8;0,2671;A AC;Interval;19.01.22 9:34:40,5
3502;0,2742;A AC;19.01.22 9:34:40,5;0:00:03,1;19.01.22 9:34:40,9;0,2759;A AC;0,272306451612903;A AC;19.01.22 9:34:43,5;0,269;A AC;Stable;19.01.22 9:34:43,6
3503;0,2362;A AC;19.01.22 9:34:43,6;0:00:01,2;19.01.22 9:34:44,5;0,2531;A AC;0,209825;A AC;19.01.22 9:34:44,0;0,1359;A AC;Unstable;19.01.22 9:34:44,8
3504;0,2317;A AC;19.01.22 9:34:44,8;0:00:00,6;19.01.22 9:34:44,9;0,2477;A AC;0,233716666666667;A AC;19.01.22 9:34:45,3;0,2272;A AC;Interval;19.01.22 9:34:45,4
3505;0,2289;A AC;19.01.22 9:34:45,4;0:00:01,1;19.01.22 9:34:46,5;0,3009;A AC;0,237345454545455;A AC;19.01.22 9:34:46,3;0,2077;A AC;Unstable;19.01.22 9:34:46,6
3506;0,3385;A AC;19.01.22 9:34:46,6;0:00:01,7;19.01.22 9:34:47,7;0,3509;A AC;0,340282352941176;A AC;19.01.22 9:34:48,2;0,3275;A AC;Stable;19.01.22 9:34:48,3
3507;0,3153;A AC;19.01.22 9:34:48,3;0:00:02,0;19.01.22 9:34:48,3;0,3153;A AC;0,226;A AC;19.01.22 9:34:48,8;0,1384;A AC;Unstable;19.01.22 9:34:50,3
3508;0,2424;A AC;19.01.22 9:34:50,3;0:00:00,2;19.01.22 9:34:50,4;0,2507;A AC;0,24655;A AC;19.01.22 9:34:50,3;0,2424;A AC;Interval;19.01.22 9:34:50,5
3509;0,2436;A AC;19.01.22 9:34:50,5;0:00:04,8;19.01.22 9:34:51,8;0,3808;A AC;0,26351875;A AC;19.01.22 9:34:52,8;0,1361;A AC;Unstable;19.01.22 9:34:55,3
3510;0,3803;A AC;19.01.22 9:34:55,3;0:00:00,2;19.01.22 9:34:55,4;0,3849;A AC;0,3826;A AC;19.01.22 9:34:55,3;0,3803;A AC;Interval;19.01.22 9:34:55,5
3511;0,3887;A AC;19.01.22 9:34:55,5;0:00:04,7;19.01.22 9:34:59,1;0,3898;A AC;0,25478085106383;A AC;19.01.22 9:34:56,4;0,1388;A AC;Unstable;19.01.22 9:35:00,2
3512;0,2577;A AC;19.01.22 9:35:00,2;0:00:00,2;19.01.22 9:35:00,2;0,2577;A AC;0,2554;A AC;19.01.22 9:35:00,3;0,2531;A AC;Interval;19.01.22 9:35:00,4
3513;0,2409;A AC;19.01.22 9:35:00,4;0:00:01,7;19.01.22 9:35:01,3;0,2517;A AC;0,234317647058824;A AC;19.01.22 9:35:02,0;0,2196;A AC;Stable;19.01.22 9:35:02,1
3514;0,3266;A AC;19.01.22 9:35:02,1;0:00:03,2;19.01.22 9:35:02,5;0,3885;A AC;0,254396875;A AC;19.01.22 9:35:03,1;0,1413;A AC;Unstable;19.01.22 9:35:05,4
3515;0,247;A AC;19.01.22 9:35:05,4;0:00:00,1;19.01.22 9:35:05,4;0,247;A AC;0,247;A AC;19.01.22 9:35:05,4;0,247;A AC;Interval;19.01.22 9:35:05,5
3516;0,3424;A AC;19.01.22 9:35:05,5;0:00:01,5;19.01.22 9:35:05,9;0,3896;A AC;0,27458;A AC;19.01.22 9:35:06,3;0,1454;A AC;Unstable;19.01.22 9:35:07,0
3517;0,2355;A AC;19.01.22 9:35:07,0;0:00:01,5;19.01.22 9:35:07,9;0,2536;A AC;0,236093333333333;A AC;19.01.22 9:35:07,7;0,2225;A AC;Stable;19.01.22 9:35:08,5
3518;0,2078;A AC;19.01.22 9:35:08,5;0:00:01,9;19.01.22 9:35:09,1;0,3881;A AC;0,267947368421053;A AC;19.01.22 9:35:09,7;0,1433;A AC;Unstable;19.01.22 9:35:10,4
3519;0,2314;A AC;19.01.22 9:35:10,4;0:00:00,1;19.01.22 9:35:10,4;0,2314;A AC;0,2314;A AC;19.01.22 9:35:10,4;0,2314;A AC;Interval;19.01.22 9:35:10,5
3520;0,2442;A AC;19.01.22 9:35:10,5;0:00:03,1;19.01.22 9:35:12,4;0,3889;A AC;0,254103225806452;A AC;19.01.22 9:35:12,8;0,1497;A AC;Unstable;19.01.22 9:35:13,6
3521;0,2311;A AC;19.01.22 9:35:13,6;0:00:01,4;19.01.22 9:35:14,4;0,252;A AC;0,235471428571429;A AC;19.01.22 9:35:13,8;0,2258;A AC;Stable;19.01.22 9:35:15,0
3522;0,2171;A AC;19.01.22 9:35:15,0;0:00:00,4;19.01.22 9:35:15,3;0,3569;A AC;0,2688;A AC;19.01.22 9:35:15,1;0,2074;A AC;Unstable;19.01.22 9:35:15,4
3523;0,3813;A AC;19.01.22 9:35:15,4;0:00:00,1;19.01.22 9:35:15,4;0,3813;A AC;0,3813;A AC;19.01.22 9:35:15,4;0,3813;A AC;Interval;19.01.22 9:35:15,5
3524;0,3864;A AC;19.01.22 9:35:15,5;0:00:04,5;19.01.22 9:35:15,6;0,3896;A AC;0,25318;A AC;19.01.22 9:35:16,1;0,1417;A AC;Unstable;19.01.22 9:35:20,1
3525;0,2343;A AC;19.01.22 9:35:20,1;0:00:00,4;19.01.22 9:35:20,3;0,2459;A AC;0,23635;A AC;19.01.22 9:35:20,2;0,2322;A AC;Interval;19.01.22 9:35:20,5
3526;0,2413;A AC;19.01.22 9:35:20,5;0:00:02,9;19.01.22 9:35:22,2;0,3879;A AC;0,252610344827586;A AC;19.01.22 9:35:22,7;0,147;A AC;Unstable;19.01.22 9:35:23,4
3527;0,2314;A AC;19.01.22 9:35:23,4;0:00:01,4;19.01.22 9:35:24,3;0,2525;A AC;0,2352;A AC;19.01.22 9:35:24,1;0,2227;A AC;Stable;19.01.22 9:35:24,8
3528;0,2204;A AC;19.01.22 9:35:24,8;0:00:00,4;19.01.22 9:35:25,1;0,3451;A AC;0,26075;A AC;19.01.22 9:35:24,9;0,2062;A AC;Unstable;19.01.22 9:35:25,2
3529;0,3774;A AC;19.01.22 9:35:25,2;0:00:00,3;19.01.22 9:35:25,4;0,3882;A AC;0,3842;A AC;19.01.22 9:35:25,2;0,3774;A AC;Interval;19.01.22 9:35:25,5
3530;0,3773;A AC;19.01.22 9:35:25,5;0:00:04,4;19.01.22 9:35:28,7;0,3874;A AC;0,245352272727273;A AC;19.01.22 9:35:25,9;0,1444;A AC;Unstable;19.01.22 9:35:29,9
3531;0,2315;A AC;19.01.22 9:35:29,9;0:00:00,6;19.01.22 9:35:30,0;0,249;A AC;0,2341;A AC;19.01.22 9:35:30,4;0,226;A AC;Interval;19.01.22 9:35:30,5
3532;0,2229;A AC;19.01.22 9:35:30,5;0:00:04,8;19.01.22 9:35:35,2;0,3887;A AC;0,259645833333333;A AC;19.01.22 9:35:32,4;0,1416;A AC;Unstable;19.01.22 9:35:35,3
3533;0,3382;A AC;19.01.22 9:35:35,3;0:00:00,1;19.01.22 9:35:35,3;0,3382;A AC;0,3382;A AC;19.01.22 9:35:35,3;0,3382;A AC;Interval;19.01.22 9:35:35,4
3534;0,2665;A AC;19.01.22 9:35:35,4;0:00:04,2;19.01.22 9:35:38,4;0,387;A AC;0,24417619047619;A AC;19.01.22 9:35:39,0;0,1477;A AC;Unstable;19.01.22 9:35:39,7
3535;0,2319;A AC;19.01.22 9:35:39,7;0:00:00,8;19.01.22 9:35:39,8;0,2452;A AC;0,233225;A AC;19.01.22 9:35:40,4;0,2245;A AC;Interval;19.01.22 9:35:40,5
3536;0,2512;A AC;19.01.22 9:35:40,5;0:00:04,9;19.01.22 9:35:41,7;0,3856;A AC;0,261830612244898;A AC;19.01.22 9:35:42,2;0,1429;A AC;Unstable;19.01.22 9:35:45,4
3537;0,1523;A AC;19.01.22 9:35:45,4;0:00:00,1;19.01.22 9:35:45,4;0,1523;A AC;0,1523;A AC;19.01.22 9:35:45,4;0,1523;A AC;Interval;19.01.22 9:35:45,5
3538;0,1438;A AC;19.01.22 9:35:45,5;0:00:04,8;19.01.22 9:35:48,2;0,3878;A AC;0,244177083333333;A AC;19.01.22 9:35:48,7;0,1425;A AC;Unstable;19.01.22 9:35:50,3
